account_id,english_name,dealer_code,year,month,monthly_value,yearly_value
8050D,Floor Plan Interest,80475,2024,11,21790,241007
8051D,Floor Plan Interest,80475,2024,11,17078,182805
8052D,Floor Plan Interest,80475,2024,11,4712,58202
8050D,Floor Plan Interest,80475,2024,12,23444,264451
8051D,Floor Plan Interest,80475,2024,12,14427,197232
8052D,Floor Plan Interest,80475,2024,12,9017,67219
8330D,Freight & Express,80475,2024,3,271,271
8334D,Freight & Express,80475,2024,3,271,271
8334D,Freight & Express,80475,2024,4,538,809
8330D,Freight & Express,80475,2024,4,538,809
8330D,Freight & Express,80475,2024,5,0,809
8334D,Freight & Express,80475,2024,5,0,809
8330D,Freight & Express,80475,2024,6,95,904
8334D,Freight & Express,80475,2024,6,95,904
8330D,Freight & Express,80475,2024,7,53,957
8334D,Freight & Express,80475,2024,7,53,957
8330D,Freight & Express,80475,2024,8,0,957
8334D,Freight & Express,80475,2024,8,0,957
8330D,Freight & Express,80475,2024,9,46,1003
8334D,Freight & Express,80475,2024,9,46,1003
8330D,Freight & Express,80475,2024,10,0,1003
8334D,Freight & Express,80475,2024,10,0,1003
8330D,Freight & Express,80475,2024,11,17,1020
8334D,Freight & Express,80475,2024,11,17,1020
8330D,Freight & Express,80475,2024,12,46,1066
8334D,Freight & Express,80475,2024,12,46,1066
11830D,"Furniture & 
Fixtures",80475,2024,1,56428,56428
11830D,"Furniture & 
Fixtures",80475,2024,2,56428,112856
11830D,"Furniture & 
Fixtures",80475,2024,3,56428,169284
11830D,"Furniture & 
Fixtures",80475,2024,4,56428,225712
11830D,"Furniture & 
Fixtures",80475,2024,5,56428,282140
11830D,"Furniture & 
Fixtures",80475,2024,6,56428,338568
11830D,"Furniture & 
Fixtures",80475,2024,7,56428,394996
11830D,"Furniture & 
Fixtures",80475,2024,8,56428,451424
11830D,"Furniture & 
Fixtures",80475,2024,9,56428,507852
11830D,"Furniture & 
Fixtures",80475,2024,10,56428,564280
11830D,"Furniture & 
Fixtures",80475,2024,11,56428,620708
11830D,"Furniture & 
Fixtures",80475,2024,12,45445,666153
1830D,Furnitures & Fixtures,80475,2024,1,136532,136532
1840D,Furnitures & Fixtures,80475,2024,1,80104,80104
1830D,Furnitures & Fixtures,80475,2024,2,136532,273064
1840D,Furnitures & Fixtures,80475,2024,2,80104,160208
1830D,Furnitures & Fixtures,80475,2024,3,136532,409596
1840D,Furnitures & Fixtures,80475,2024,3,80104,240312
1840D,Furnitures & Fixtures,80475,2024,4,80104,320416
1830D,Furnitures & Fixtures,80475,2024,4,136532,546128
1830D,Furnitures & Fixtures,80475,2024,5,136532,682660
1840D,Furnitures & Fixtures,80475,2024,5,80104,400520
1830D,Furnitures & Fixtures,80475,2024,6,136532,819192
1840D,Furnitures & Fixtures,80475,2024,6,80104,480624
1840D,Furnitures & Fixtures,80475,2024,7,80104,560728
1830D,Furnitures & Fixtures,80475,2024,7,136532,955724
1830D,Furnitures & Fixtures,80475,2024,8,136532,1092256
1840D,Furnitures & Fixtures,80475,2024,8,80104,640832
1830D,Furnitures & Fixtures,80475,2024,9,136532,1228788
1840D,Furnitures & Fixtures,80475,2024,9,80104,720936
1830D,Furnitures & Fixtures,80475,2024,10,136532,1365320
1840D,Furnitures & Fixtures,80475,2024,10,80104,801040
1830D,Furnitures & Fixtures,80475,2024,11,136532,1501852
1840D,Furnitures & Fixtures,80475,2024,11,80104,881144
1830D,Furnitures & Fixtures,80475,2024,12,136532,1638384
1840D,Furnitures & Fixtures,80475,2024,12,91087,972231
5280S,"Gas, Oil & Grease",80475,2024,1,24,24
5280G,"Gas, Oil & Grease",80475,2024,1,4,4
5280S,"Gas, Oil & Grease",80475,2024,2,13,37
5280G,"Gas, Oil & Grease",80475,2024,2,3,7
5280S,"Gas, Oil & Grease",80475,2024,3,0,37
5280G,"Gas, Oil & Grease",80475,2024,3,0,7
5280G,"Gas, Oil & Grease",80475,2024,4,94,101
5280S,"Gas, Oil & Grease",80475,2024,4,184,221
5280S,"Gas, Oil & Grease",80475,2024,5,26,247
5280G,"Gas, Oil & Grease",80475,2024,5,6,107
5280S,"Gas, Oil & Grease",80475,2024,6,38,285
5280G,"Gas, Oil & Grease",80475,2024,6,8,115
5280S,"Gas, Oil & Grease",80475,2024,7,0,285
5280G,"Gas, Oil & Grease",80475,2024,7,0,115
5280S,"Gas, Oil & Grease",80475,2024,8,0,285
5280G,"Gas, Oil & Grease",80475,2024,8,0,115
5280S,"Gas, Oil & Grease",80475,2024,9,0,285
5280G,"Gas, Oil & Grease",80475,2024,9,0,115
5280S,"Gas, Oil & Grease",80475,2024,10,0,285
5280G,"Gas, Oil & Grease",80475,2024,10,0,115
5280S,"Gas, Oil & Grease",80475,2024,11,0,285
5280G,"Gas, Oil & Grease",80475,2024,11,0,115
5280S,"Gas, Oil & Grease",80475,2024,12,0,285
5280G,"Gas, Oil & Grease",80475,2024,12,0,115
1520D,"Gas, Oil, & Grease",80475,2024,1,8945,8945
1520D,"Gas, Oil, & Grease",80475,2024,2,8935,17880
1520D,"Gas, Oil, & Grease",80475,2024,3,8935,26815
1520D,"Gas, Oil, & Grease",80475,2024,4,8845,35660
1520D,"Gas, Oil, & Grease",80475,2024,5,8825,44485
1520D,"Gas, Oil, & Grease",80475,2024,6,8795,53280
1520D,"Gas, Oil, & Grease",80475,2024,7,8795,62075
1520D,"Gas, Oil, & Grease",80475,2024,8,8795,70870
1520D,"Gas, Oil, & Grease",80475,2024,9,8795,79665
1520D,"Gas, Oil, & Grease",80475,2024,10,8795,88460
1520D,"Gas, Oil, & Grease",80475,2024,11,8795,97255
1520D,"Gas, Oil, & Grease",80475,2024,12,8795,106050
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,1,3988,3988
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,2,2288,6276
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,3,13847,20123
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,4,56442,76565
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,5,10159,86724
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,6,44730,131454
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,7,24867,156321
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,8,123896,280217
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,9,86391,366608
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,10,124619,491227
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,11,10300,501527
22421150D,Goods and Service Tax (GST) / Harmonized Sales Tax (HST),80475,2024,12,61631,439896
8070D,Goodwill Policy,80475,2024,1,1109,1109
8073D,Goodwill Policy,80475,2024,1,931,931
8074D,Goodwill Policy,80475,2024,1,178,178
8070D,Goodwill Policy,80475,2024,2,1816,2925
8073D,Goodwill Policy,80475,2024,2,1674,2605
8074D,Goodwill Policy,80475,2024,2,142,320
8070D,Goodwill Policy,80475,2024,3,2402,5327
8073D,Goodwill Policy,80475,2024,3,2306,4911
8074D,Goodwill Policy,80475,2024,3,96,416
8073D,Goodwill Policy,80475,2024,4,1608,6519
8074D,Goodwill Policy,80475,2024,4,82,498
8070D,Goodwill Policy,80475,2024,4,1690,7017
8070D,Goodwill Policy,80475,2024,5,4657,11674
8073D,Goodwill Policy,80475,2024,5,4657,11176
8074D,Goodwill Policy,80475,2024,5,0,498
8070D,Goodwill Policy,80475,2024,6,5222,16896
8073D,Goodwill Policy,80475,2024,6,4840,16016
8074D,Goodwill Policy,80475,2024,6,382,880
8070D,Goodwill Policy,80475,2024,7,1656,18552
8073D,Goodwill Policy,80475,2024,7,1318,17334
8074D,Goodwill Policy,80475,2024,7,338,1218
8070D,Goodwill Policy,80475,2024,8,3699,22251
8073D,Goodwill Policy,80475,2024,8,3398,20732
8074D,Goodwill Policy,80475,2024,8,301,1519
8070D,Goodwill Policy,80475,2024,9,3231,25482
8073D,Goodwill Policy,80475,2024,9,2159,22891
8074D,Goodwill Policy,80475,2024,9,1072,2591
8070D,Goodwill Policy,80475,2024,10,3926,29408
8073D,Goodwill Policy,80475,2024,10,3201,26092
8074D,Goodwill Policy,80475,2024,10,725,3316
8070D,Goodwill Policy,80475,2024,11,3165,32573
8073D,Goodwill Policy,80475,2024,11,2052,28144
8074D,Goodwill Policy,80475,2024,11,1113,4429
8070D,Goodwill Policy,80475,2024,12,2957,35530
8073D,Goodwill Policy,80475,2024,12,2264,30408
8074D,Goodwill Policy,80475,2024,12,693,5122
6010DZ,Gross Stock Turn,80475,2024,1,2.15,2.15
6001DZ,Gross Stock Turn,80475,2024,1,2.15,2.15
6017DZ,Gross Stock Turn,80475,2024,2,0.06,0.06
6010DZ,Gross Stock Turn,80475,2024,2,0.13,2.02
6001DZ,Gross Stock Turn,80475,2024,2,0.19,1.96
6001DZ,Gross Stock Turn,80475,2024,3,0.09,1.87
6017DZ,Gross Stock Turn,80475,2024,3,0,0.06
6010DZ,Gross Stock Turn,80475,2024,3,0.09,1.93
6017DZ,Gross Stock Turn,80475,2024,4,0.18,0.24
6010DZ,Gross Stock Turn,80475,2024,4,0.13,1.8
6001DZ,Gross Stock Turn,80475,2024,4,0.31,1.56
6001DZ,Gross Stock Turn,80475,2024,5,0.68,2.24
6017DZ,Gross Stock Turn,80475,2024,5,0.65,0.41
6010DZ,Gross Stock Turn,80475,2024,5,0.04,1.84
6017DZ,Gross Stock Turn,80475,2024,6,0.65,0.24
6010DZ,Gross Stock Turn,80475,2024,6,0.13,1.71
6001DZ,Gross Stock Turn,80475,2024,6,0.77,1.47
6017DZ,Gross Stock Turn,80475,2024,7,1.08,0.84
6010DZ,Gross Stock Turn,80475,2024,7,0.15,1.86
6001DZ,Gross Stock Turn,80475,2024,7,1.23,2.7
6010DZ,Gross Stock Turn,80475,2024,8,0.02,1.84
6001DZ,Gross Stock Turn,80475,2024,8,0.83,1.87
6017DZ,Gross Stock Turn,80475,2024,8,0.81,0.03
6017DZ,Gross Stock Turn,80475,2024,9,0.58,0.61
6010DZ,Gross Stock Turn,80475,2024,9,0.11,1.95
6001DZ,Gross Stock Turn,80475,2024,9,0.68,2.55
6017DZ,Gross Stock Turn,80475,2024,10,0.09,0.52
6010DZ,Gross Stock Turn,80475,2024,10,0.1,1.85
6001DZ,Gross Stock Turn,80475,2024,10,0.18,2.37
6017DZ,Gross Stock Turn,80475,2024,11,0.27,0.79
6010DZ,Gross Stock Turn,80475,2024,11,0.06,1.91
6001DZ,Gross Stock Turn,80475,2024,11,0.33,2.7
6001DZ,Gross Stock Turn,80475,2024,12,1.79,0.91
6017DZ,Gross Stock Turn,80475,2024,12,1.7,0.91
6010DZ,Gross Stock Turn,80475,2024,12,0.09,1.82
8490D,Heat - Light - Power - Water,80475,2024,1,1272,1272
8493D,Heat - Light - Power - Water,80475,2024,1,445,445
8494D,Heat - Light - Power - Water,80475,2024,1,191,191
8491D,Heat - Light - Power - Water,80475,2024,1,445,445
8492D,Heat - Light - Power - Water,80475,2024,1,191,191
8490D,Heat - Light - Power - Water,80475,2024,2,4074,5346
8493D,Heat - Light - Power - Water,80475,2024,2,1426,1871
8494D,Heat - Light - Power - Water,80475,2024,2,611,802
8491D,Heat - Light - Power - Water,80475,2024,2,1426,1871
8492D,Heat - Light - Power - Water,80475,2024,2,611,802
8490D,Heat - Light - Power - Water,80475,2024,3,4306,9652
8493D,Heat - Light - Power - Water,80475,2024,3,1507,3378
8494D,Heat - Light - Power - Water,80475,2024,3,646,1448
8491D,Heat - Light - Power - Water,80475,2024,3,1507,3378
8492D,Heat - Light - Power - Water,80475,2024,3,646,1448
8491D,Heat - Light - Power - Water,80475,2024,4,1030,4408
8492D,Heat - Light - Power - Water,80475,2024,4,441,1889
8490D,Heat - Light - Power - Water,80475,2024,4,2942,12594
8493D,Heat - Light - Power - Water,80475,2024,4,1030,4408
8494D,Heat - Light - Power - Water,80475,2024,4,441,1889
8490D,Heat - Light - Power - Water,80475,2024,5,3220,15814
8493D,Heat - Light - Power - Water,80475,2024,5,1127,5535
8494D,Heat - Light - Power - Water,80475,2024,5,483,2372
8491D,Heat - Light - Power - Water,80475,2024,5,1127,5535
8492D,Heat - Light - Power - Water,80475,2024,5,483,2372
8490D,Heat - Light - Power - Water,80475,2024,6,288,16102
8493D,Heat - Light - Power - Water,80475,2024,6,101,5636
8494D,Heat - Light - Power - Water,80475,2024,6,43,2415
8491D,Heat - Light - Power - Water,80475,2024,6,101,5636
8492D,Heat - Light - Power - Water,80475,2024,6,43,2415
8493D,Heat - Light - Power - Water,80475,2024,7,720,4916
8490D,Heat - Light - Power - Water,80475,2024,7,2056,14046
8492D,Heat - Light - Power - Water,80475,2024,7,308,2107
8494D,Heat - Light - Power - Water,80475,2024,7,308,2107
8491D,Heat - Light - Power - Water,80475,2024,7,720,4916
8490D,Heat - Light - Power - Water,80475,2024,8,1222,15268
8493D,Heat - Light - Power - Water,80475,2024,8,428,5344
8494D,Heat - Light - Power - Water,80475,2024,8,183,2290
8491D,Heat - Light - Power - Water,80475,2024,8,428,5344
8492D,Heat - Light - Power - Water,80475,2024,8,183,2290
8490D,Heat - Light - Power - Water,80475,2024,9,3494,18762
8493D,Heat - Light - Power - Water,80475,2024,9,1223,6567
8494D,Heat - Light - Power - Water,80475,2024,9,524,2814
8491D,Heat - Light - Power - Water,80475,2024,9,1223,6567
8492D,Heat - Light - Power - Water,80475,2024,9,524,2814
8490D,Heat - Light - Power - Water,80475,2024,10,548,18214
8493D,Heat - Light - Power - Water,80475,2024,10,192,6375
8494D,Heat - Light - Power - Water,80475,2024,10,82,2732
8491D,Heat - Light - Power - Water,80475,2024,10,192,6375
8492D,Heat - Light - Power - Water,80475,2024,10,82,2732
8490D,Heat - Light - Power - Water,80475,2024,11,914,19128
8493D,Heat - Light - Power - Water,80475,2024,11,320,6695
8494D,Heat - Light - Power - Water,80475,2024,11,137,2869
8491D,Heat - Light - Power - Water,80475,2024,11,320,6695
8492D,Heat - Light - Power - Water,80475,2024,11,137,2869
8490D,Heat - Light - Power - Water,80475,2024,12,820,19948
8493D,Heat - Light - Power - Water,80475,2024,12,287,6982
8494D,Heat - Light - Power - Water,80475,2024,12,123,2992
8491D,Heat - Light - Power - Water,80475,2024,12,287,6982
8492D,Heat - Light - Power - Water,80475,2024,12,123,2992
50009SD,Hours Available,80475,2024,1,704,704
50009SD,Hours Available,80475,2024,2,640,1344
50009SD,Hours Available,80475,2024,3,640,1984
50009SD,Hours Available,80475,2024,4,672,2656
50009SD,Hours Available,80475,2024,5,704,3360
50009SD,Hours Available,80475,2024,6,640,4000
50009SD,Hours Available,80475,2024,7,704,4704
50009SD,Hours Available,80475,2024,8,672,5376
50009SD,Hours Available,80475,2024,9,640,6016
50009SD,Hours Available,80475,2024,10,704,6720
50009SD,Hours Available,80475,2024,11,672,7392
50009SD,Hours Available,80475,2024,12,640,8032
50010SD,Hours Clocked ,80475,2024,1,158,158
50010SD,Hours Clocked ,80475,2024,2,452,610
50010SD,Hours Clocked ,80475,2024,3,457,1067
50010SD,Hours Clocked ,80475,2024,4,518,1585
50010SD,Hours Clocked ,80475,2024,5,538,2123
50010SD,Hours Clocked ,80475,2024,6,322,2445
50010SD,Hours Clocked ,80475,2024,7,630,3075
50010SD,Hours Clocked ,80475,2024,8,492,3567
50010SD,Hours Clocked ,80475,2024,9,430,3997
50010SD,Hours Clocked ,80475,2024,10,567,4564
50010SD,Hours Clocked ,80475,2024,11,594,5158
50010SD,Hours Clocked ,80475,2024,12,470,5628
50011SD,Hours Sold,80475,2024,1,490,490
50011SD,Hours Sold,80475,2024,2,447,937
50011SD,Hours Sold,80475,2024,3,456,1393
50011SD,Hours Sold,80475,2024,4,522,1915
50011SD,Hours Sold,80475,2024,5,539,2454
50011SD,Hours Sold,80475,2024,6,324,2778
50011SD,Hours Sold,80475,2024,7,630,3408
50011SD,Hours Sold,80475,2024,8,492,3900
50011SD,Hours Sold,80475,2024,9,430,4330
50011SD,Hours Sold,80475,2024,10,567,4897
50011SD,Hours Sold,80475,2024,11,627,5524
50011SD,Hours Sold,80475,2024,12,429,5953
6119DZ,Hours Sold per Technician,80475,2024,1,245,245
6101DZ,Hours Sold per Technician,80475,2024,1,245,245
6137DZ,Hours Sold per Technician,80475,2024,2,10.75,10.75
6101DZ,Hours Sold per Technician,80475,2024,2,21.5,223.5
6119DZ,Hours Sold per Technician,80475,2024,2,223.5,468.5
6137DZ,Hours Sold per Technician,80475,2024,3,8.67,2.08
6119DZ,Hours Sold per Technician,80475,2024,3,120.25,348.25
6101DZ,Hours Sold per Technician,80475,2024,3,109.5,114
6137DZ,Hours Sold per Technician,80475,2024,4,16.5,14.42
6101DZ,Hours Sold per Technician,80475,2024,4,60,174
6119DZ,Hours Sold per Technician,80475,2024,4,290.08,638.33
6137DZ,Hours Sold per Technician,80475,2024,5,1.65,16.07
6101DZ,Hours Sold per Technician,80475,2024,5,5.67,179.67
6119DZ,Hours Sold per Technician,80475,2024,5,179.67,818
6137DZ,Hours Sold per Technician,80475,2024,6,62.4,46.33
6101DZ,Hours Sold per Technician,80475,2024,6,71.67,108
6119DZ,Hours Sold per Technician,80475,2024,6,108,926
6101DZ,Hours Sold per Technician,80475,2024,7,102,210
6119DZ,Hours Sold per Technician,80475,2024,7,210,1136
6137DZ,Hours Sold per Technician,80475,2024,7,94.04,47.71
6119DZ,Hours Sold per Technician,80475,2024,8,164,1300
6137DZ,Hours Sold per Technician,80475,2024,8,46.21,1.5
6101DZ,Hours Sold per Technician,80475,2024,8,46,164
6137DZ,Hours Sold per Technician,80475,2024,9,18.54,17.04
6119DZ,Hours Sold per Technician,80475,2024,9,143.33,1443.33
6101DZ,Hours Sold per Technician,80475,2024,9,20.67,143.33
6137DZ,Hours Sold per Technician,80475,2024,10,42.81,25.77
6101DZ,Hours Sold per Technician,80475,2024,10,45.67,189
6119DZ,Hours Sold per Technician,80475,2024,10,189,1632.33
6101DZ,Hours Sold per Technician,80475,2024,11,20,209
6119DZ,Hours Sold per Technician,80475,2024,11,209,1841.33
6137DZ,Hours Sold per Technician,80475,2024,11,15.84,41.61
6101DZ,Hours Sold per Technician,80475,2024,12,66,143
6137DZ,Hours Sold per Technician,80475,2024,12,63.97,22.36
6119DZ,Hours Sold per Technician,80475,2024,12,143,1984.33
6123DZ,Hours per CP RO,80475,2024,1,1.84,1.84
6105DZ,Hours per CP RO,80475,2024,1,1.84,1.84
6123DZ,Hours per CP RO,80475,2024,2,0.27,1.57
6141DZ,Hours per CP RO,80475,2024,2,33.62,33.62
6105DZ,Hours per CP RO,80475,2024,2,0.61,1.23
6141DZ,Hours per CP RO,80475,2024,3,31.59,2.03
6123DZ,Hours per CP RO,80475,2024,3,0.02,1.55
6105DZ,Hours per CP RO,80475,2024,3,0.3,1.53
6105DZ,Hours per CP RO,80475,2024,4,0.09,1.62
6123DZ,Hours per CP RO,80475,2024,4,0.03,1.58
6141DZ,Hours per CP RO,80475,2024,4,6.27,4.24
6105DZ,Hours per CP RO,80475,2024,5,0.04,1.66
6123DZ,Hours per CP RO,80475,2024,5,0.02,1.6
6141DZ,Hours per CP RO,80475,2024,5,1.14,5.38
6141DZ,Hours per CP RO,80475,2024,6,19.13,24.51
6123DZ,Hours per CP RO,80475,2024,6,0.03,1.63
6105DZ,Hours per CP RO,80475,2024,6,0.21,1.87
6141DZ,Hours per CP RO,80475,2024,7,48.1,23.59
6123DZ,Hours per CP RO,80475,2024,7,0.05,1.58
6105DZ,Hours per CP RO,80475,2024,7,0.53,1.34
6141DZ,Hours per CP RO,80475,2024,8,18.32,5.27
6105DZ,Hours per CP RO,80475,2024,8,0.18,1.52
6123DZ,Hours per CP RO,80475,2024,8,0.01,1.57
6123DZ,Hours per CP RO,80475,2024,9,0.02,1.55
6141DZ,Hours per CP RO,80475,2024,9,9.15,14.42
6105DZ,Hours per CP RO,80475,2024,9,0.11,1.41
6141DZ,Hours per CP RO,80475,2024,10,11.75,2.67
6123DZ,Hours per CP RO,80475,2024,10,0,1.55
6105DZ,Hours per CP RO,80475,2024,10,0.11,1.52
6123DZ,Hours per CP RO,80475,2024,11,0,1.55
6105DZ,Hours per CP RO,80475,2024,11,0.06,1.58
6141DZ,Hours per CP RO,80475,2024,11,5.48,2.81
6123DZ,Hours per CP RO,80475,2024,12,0,1.55
6141DZ,Hours per CP RO,80475,2024,12,12.43,9.62
6105DZ,Hours per CP RO,80475,2024,12,0.13,1.45
8470D,Insurance - Buildings & Improvements,80475,2024,1,3368,3368
8473D,Insurance - Buildings & Improvements,80475,2024,1,1179,1179
8471D,Insurance - Buildings & Improvements,80475,2024,1,1179,1179
8472D,Insurance - Buildings & Improvements,80475,2024,1,505,505
8474D,Insurance - Buildings & Improvements,80475,2024,1,505,505
8470D,Insurance - Buildings & Improvements,80475,2024,2,3086,6454
8471D,Insurance - Buildings & Improvements,80475,2024,2,1080,2259
8472D,Insurance - Buildings & Improvements,80475,2024,2,463,968
8474D,Insurance - Buildings & Improvements,80475,2024,2,463,968
8473D,Insurance - Buildings & Improvements,80475,2024,2,1080,2259
8470D,Insurance - Buildings & Improvements,80475,2024,3,3088,9542
8473D,Insurance - Buildings & Improvements,80475,2024,3,1081,3340
8471D,Insurance - Buildings & Improvements,80475,2024,3,1081,3340
8472D,Insurance - Buildings & Improvements,80475,2024,3,463,1431
8474D,Insurance - Buildings & Improvements,80475,2024,3,463,1431
8473D,Insurance - Buildings & Improvements,80475,2024,4,1238,4578
8471D,Insurance - Buildings & Improvements,80475,2024,4,1238,4578
8472D,Insurance - Buildings & Improvements,80475,2024,4,531,1962
8474D,Insurance - Buildings & Improvements,80475,2024,4,531,1962
8470D,Insurance - Buildings & Improvements,80475,2024,4,3538,13080
8470D,Insurance - Buildings & Improvements,80475,2024,5,3540,16620
8473D,Insurance - Buildings & Improvements,80475,2024,5,1239,5817
8471D,Insurance - Buildings & Improvements,80475,2024,5,1239,5817
8472D,Insurance - Buildings & Improvements,80475,2024,5,531,2493
8474D,Insurance - Buildings & Improvements,80475,2024,5,531,2493
8470D,Insurance - Buildings & Improvements,80475,2024,6,0,16620
8473D,Insurance - Buildings & Improvements,80475,2024,6,0,5817
8471D,Insurance - Buildings & Improvements,80475,2024,6,0,5817
8472D,Insurance - Buildings & Improvements,80475,2024,6,0,2493
8474D,Insurance - Buildings & Improvements,80475,2024,6,0,2493
8470D,Insurance - Buildings & Improvements,80475,2024,7,8028,24648
8473D,Insurance - Buildings & Improvements,80475,2024,7,2810,8627
8471D,Insurance - Buildings & Improvements,80475,2024,7,2810,8627
8472D,Insurance - Buildings & Improvements,80475,2024,7,1204,3697
8474D,Insurance - Buildings & Improvements,80475,2024,7,1204,3697
8470D,Insurance - Buildings & Improvements,80475,2024,8,4016,28664
8473D,Insurance - Buildings & Improvements,80475,2024,8,1405,10032
8471D,Insurance - Buildings & Improvements,80475,2024,8,1405,10032
